trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
34,s-9_LJ8AaKk,اشترينا ٥٠٠ حبة اندومي  عملنا اكبر كوب اندومي في العالم ,2022-11-25,UCTWc7oJ0d7lAXHDlbdO0gfA,EL Twins  التوينز,Comedy,22.30.11,el twins|daba7en|مقالب التوينز|مياة ساقعة|الدباحين|تحديات الدباحين|مقالب المياة الساقعة|رامي وجرجس جديد|مقلب في اخويا|مقلب في اخي|تحديات|مرح|ممتع|ضحك|اندومي|نودلز|اكبر اندومي|اندومي كوري|Noodles|اندومي حار|خلطت جميع انواع الاندومي|الرامن الكوري|الاندومي الكوري|احر نودلز|احر اندومي في العالم|تجربة اكل الاندومي الكوري|جميع منتجات النودلز الكورية|تحدي النودلز الكوري|تحدي الاندومي الكوري,947918,83196,1894
35,8oqZ9lGRg7o,تحدي الثلاثين نسخة كأس العالم سليمان عبدالغفور يواجه محمد الصراف,2022-11-25,UCqe2V_eejw-b5SeOw63TQNw,M12 ALFOUZAN  قدم الكرة,Sports,22.30.11,مساعد_الفوزان|كأس_العالم|قطر|السعودية|تونس|مصر|الجزائر|المغرب|تحدي_الثلاثين|قدم_الكرة|ميسي,619424,60726,908
36,AYh-GW2QEy0,Dreamers  Qatar 2022 Official Soundtrack  أغنية قطر ٢٠٢٢ الرسمية دريمرز  الحالمون,2022-11-22,UCGr_NBOWno4FyhHY6gWeAng,Qatar2022,Sports,22.30.11,world cup official|fifa world cup Qatar|world cup Qatar|Qatar 2022|2022 world cup|world cup stadiums|football world cup Qatar|Jungkook at FIFA World Cup|Jungkook|BTS|방탄소년단,5320106,33916,1062
37,pHbLXZThxY8,من 001 الى كأس العالم قطر في 30 يوم اليوم 26,2022-11-28,UC4kb-WfHhIQoKyd6ixL9kWw,كمستكا,Gaming,22.30.11,none,756128,74980,2551
38,Sj4nIQSHnQo,2022 MAMA JEON SOMI X LEEJUNG LEE  Worldwide Fans Choice 후보곡  Mnet 221129 방송,2022-11-29,UCbD8EppRX3ZwJSou-TVo90A,Mnet KPOP,Gaming,22.30.11,2022 MAMA|2022 MAMA AWARDS|2022 마마|2022 마마 어워즈|JEON SOMI|LEEJUNG LEE|MAMA AWARDS|Mnet|리정|마마 어워즈|엠넷|전소미|티빙에서스트리밍,1543035,92512,2639
39,_JLRiAf_W6E,سورة الكهف القارئ الشيخ ماهر المعيقلي Surat Al Kahf Full,2022-11-25,UCaZEQtIQkmaWnj3dPeYw9xA,Salam  سلام,Music,22.30.11,none,578862,4033,155
40,A9UtA92siBo,أول مرة نجرب الكرفان في البر  دخل علينا فجأة  ,2022-11-25,UC7loSNYw43oSTLlThtm_Ytw,قناة سعود Saud Channel l,Entertainment,22.30.11,فلوق|تحدي|كشتة|سعود|كرفان|ابو محمد|saud|saud channel|saud brothers,2266960,144757,4047
117,3DGztcamZWA,The BEST MOMENTS in World Cup opening ceremonies ,2022-11-19,UCpcTrCXblq78GZrTUTLWeBw,FIFA,Sports,22.30.11,Football|FIFA|official|Soccer|Futbol|Futebol|Fußball|Fussball|Calcio|Voetbal|كرة فوتبول|गल|वरलड कप|सकलस|फटबल|Gol|Piala Dunia|Mendribel Bola|Keterampilan|ไดประต|ชงแชมปโลก|ฟตบอล|ทกษะ|كأس العرب|Qatar|دولة قطر|world cup Qatar 2022|2022 world cup|fifatv|watch arab cup|هدف,17414669,236693,5578
41,KdwretB2-7Q,أول تعليق من محمد ناصر على فوز المغرب وموقف اللاعب أشرف حكيمي المؤثر بعد تقبيل رأس والدته,2022-11-27,UC822umWD6D8sSq9ikXf5nsw,القناة الرسمية للإعلامي محمد ناصر,People & Blogs,22.30.11,المغرب بلجيكا|محمد ناصر|مكملين|برنامج مصر النهاردة|الحلقات الكاملة مصر النهاردة|محمد ناصر بث مباشر|الإعلامي محمد ناصر|ناصر مكملين|مصر النهاردة|كأس العالم مباشر|كأس العالم قطر 2022 مباشر|أشرف حكيمي اليوم|أشرف حكيمي وزوجته|المغرب وبلجيكا 2022|فوز المغرب على بلجيكا|فوز المغرب بكأس العالم|فوز المغرب اليوم|مونديال قطر 2022 بث مباشر|كأس العالم 2022,273209,10045,838
42,1iWTl8DM7Rg,Maher Zain  Humood  Tahayya  World Cup 2022  ماهر زين و حمود الخضر  تهيا,2022-11-23,UCBq5hp6DvwWam2XOXw6lYJA,Awakening Music,Music,22.30.11,world cup song|world cup song 2022|maher zain|humood|ماهر زين|qatar world cup song|اغنية كاس العالم 2022|حمود الخضر|maher zain world cup|humood world cup|maher zain new|تهيا|tahayya|ماهر زين وحمود الخضر|هيا هيا كاس العالم|تهيأ حمود الخضر|هيا هيا|hayya hayya|حمود الخضر وماهر زين|اغاني كاس العالم قطر 2022|tahayya maher zain|حمود الخضر كاس العالم|اغاني|fifa world cup 2022 song|tahaya|maher zain tahayya|هلا هلا كاس العالم|haya haya|tahiyya maher zain,14852833,298380,17561
43,0dwGc59exs4,شحنت 150 الف  لتفتيح لبسة وتطوير الاوم  PUBG MOBILE,2022-11-27,UCjf3ZSi7xMu8O9frZZ8FEGg,أتروAtro,Gaming,22.30.11,ببجي|بوبجي|ببجي موبايل|pubg mobile|تحالف|افضل لاعب في ببجي موبايل|صناديق|فتح صناديق ببجي|كمين|فتح صناديق|مقلب|بابجي|اترو|تثبيت سلاح|محترف|فلوس|بلاش|مجاني|شرح|اربي|تحديث|شدات|تحديات|رومات|بث ببجي|ببجي سعودية|ببجي عراق|ببجي عربي|ببجي سوري|ببجي جزائري|ببجي مغربي|إيفانجيليون|اقوى لاعب ببجي|اسرع لاعب في ببجي|قناص ببجي|تيكتوك|تيك توك|اقوى لاعب في ببجي|اشهر لاعب في ببجي|Trend|ترند|Tiktok|قنص|اغاني عراقية|اغنية تيكتوك|مشهور|اسرع لاعب ببجي|محاكي|ايباد|كيف,386893,58588,3873
44,H9TSp1p-gkg,ماين كرافت ولكن كل شيء يحاول يقتلنا ,2022-11-25,UCnhrJ6_Y4hq-iEP80pUr1Cw,HaiperEXE,Gaming,22.30.11,none,338881,21529,552
45,logldX_6ATo,امونج اس ولكن في كأس العالم  مود كأس العالم الاسطوري,2022-11-26,UC5hnxbraFmMPxv63U4hCwTQ,SHoNgxBоNg,Gaming,22.30.11,شونق|بونق|دعم|فورتنايت|دونويشن|دونيشن|تويتش|توتش|المشاهير|العرب|فلوس|اكبر|اكثر|افضل|اعلى|بتوتبش|فورتانايت|fortnite|solo|squade|سولو|سكواد|shong|bong|جلد|سكوادات|كاش|تبرع|donitionS|VJKHDJ|VJ|KHDJ|اساطير|رتنايت|اقوى|لاعب|عربي|فو|قلتشات|نينجا|جوال|تسريب|سكنات|تحديات|الاسبوعه|طور|الكريتيف|كريتيف|اسرع|بناء|تحديت|اخو|المعرقين,1141566,124412,2901
46,HjOP5be83Jo,كواليس مباراة السعودية و الأرجنتين  22 نوفمبر 2022 يوم لا ينسى,2022-11-24,UCSSHK4M_OXOCtrAqbgvUHnw,المنتخب السعودي,Sports,22.30.11,السعودية|الأرجنتين,2433238,87709,5609
47,aS-Y-mLIWZ8,ما اقدر اروح لكأس العالم,2022-11-25,UCqq5n-Oe-r1EEHI3yvhVJcA,AboFlah,Entertainment,22.30.11,أبو|فله|فلهGAMES|الفلاويه|قيمز|AboFlah|حسن|أكبر صانع محتوى قيمنق|تحدي|تحديات|2022|قصة|كأس العالم,3465870,455553,20504
48,O8yZZF7Qh5A,جربت أغرب وصفات أكل المتابعين  2022,2022-11-25,UCjxtmM9Zb5eCu9W_IL8R8XA,MALAK TUBE,People & Blogs,22.30.11,هيا ومرام|ملاك تيوب|هيا|ملاك|مرام|وصفات اكل|اغرب وصفات اكل|وصفات المشتركين|وصفات المتابعين|اغرب وصفات المشتركين|اطيب وصفات اكل|وصفات اكل غريبة,233289,16866,542
49,FanGaRFeumA,أكل شوارع كأس العالم في قطر  كنافة في المونديال ,2022-11-25,UCl3dlJdgwqcQLO77OVabKNg,Basil ElHaj باسل الحاج,People & Blogs,22.30.11,none,390124,17148,480
50,BYVZh5kqaFg,Egg Drop From Space,2022-11-25,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,Science & Technology,22.30.11,none,21044316,688006,23924
51,H9N52UdcGJg,لعبة فري فاير لايت صدمتني  ,2022-11-27,UCJhAZAK6t92znGV9tMuy7eQ,Ali Omar,Gaming,22.30.11,فري فاير|علي عمر|حرق الحضنات|علي عمر حرق احداث|تحدي علي عمر|الفوز في ايفون|خدع فري فاير|قصص علي عمر|Ali Omar|free fire|اقوى تحديات|تحدي الفوز من اول كيم|العاب فري فاير|تحديات علي عمر|علي عمر شرح حدث الجديد|تجربة فري فاير الجديدة|تجربة تحديث الجديد|شاهد علي عمر يجرب تحديث الجديد|اخيس لعبة|اجمل لعبة|خريطه ترفع الضغط|نسخه الجديدة تخليك تحذف فري فاير|احداث فري فاير|شرح العبه الجديدة|اشياء جديدة نزلت في العبه|رائي علي عمر في فري فاير الجديدة,225555,30435,2461
52,I5sy6RPruag,روبلوكس  الهروب من اخطر قرش مفترس يبي ياكلنا  OtakuGamer  أوتاكو قيمر,2022-11-25,UCoZ-SR865yc4IvvVVqkixpQ,Rahumi  رحومي,Gaming,22.30.11,ماين كرافت|روبلوكس|ماينكرافت|جراني|اوتاكو|رحومي|RAHUMI|Otaku gamer,284768,16228,487
53,EW-_u8NENoc, قضيت ٢٤ ساعه في جزيرة منعزلة ,2022-11-22,UCmWV4bvAO4vUQtRZayT1usw,Ayatee,Howto & Style,22.30.11,قضيت ٢٤ ساعه في جزيره منعزله|٢٤ ساعه في جزيره|جزيره منعزله|Aya|Ayatee|٢٤ ساعه في جزيره منعزله|قضيت يوم كامل في جزيره|24 hours in an Island|تحدي جزيره منعزله ٢٤ ساعه|تحدي|تجربه|آياتي|ايه|مختبر اياتي|جزيره|جزيرة,2455371,123065,5370
54,2cvvuphIvDA,تحدي السقوط في الماء  لك 3 ثواني للنجاة  ,2022-11-24,UCVXFRM2jUeYyrp2Y9laB8WA,Saud Brothers,People & Blogs,22.30.11,تحدي|الماء|السقوط|سعود|سعود واخوانه|saud|saud channel|saud brothers|challenge,1580612,89781,1458
55,mB9nTnvOKBE,اكلت شريحة لحم ذهبية بقيمة 10000 دولار ذهب عيار 24,2022-11-26,UCbHU7ouxaMgfyWSUtI4QK8Q,MrBeast in Arabic  مستر بيست بالعربي,People & Blogs,22.30.11,لعبة الحبار بالعربي|مستر بيست|مستر بيست لعبه الحبار|مستر بيست بالعربي|مستر بيست مترجمة|mr beast in arabic|mrbeast|مستر بيست بالعربي مدبلج|مستر بيست مدبلج,749301,51970,1519
134,61A4XHS7lsc,ساب الطب وركز ف الطبخ دكتور يحيى بيتحدى كنتاكيوماكدونالدز,2022-11-15,UCTmzvyFz2o_jHAttFk7muOQ,الحاج جابر,Entertainment,22.30.11,none,696863,49835,623
56,tXCuOFdHGsw,اخر شخص يوقف قفز يربح 10000 درهم ,2022-11-25,UC1OR1JhPSVLc5pv3SgI8BfA,Jalal Amara,People & Blogs,22.30.11,jalal|narinsbeauty|sherinsbeauty|cedrasbeauty|sherin|cedra|cidra|shirin|naren|shero|sheroshow|Challenge|نارين|شيرين|سيدرا|جلال|بيوتي|بيوتي فاميلي|ردة فعل|تحديات شيرين و نارين|مقالب|نارين بيوتى|فلوج|make up|narine|تحديات|لو خيروني|روتيني اليومي|routine|اسئله و اجوبه|انواع البنات|مشترياتي|رحلات|سفر|روتيني الصباحي|روتيني المسائي|تحدي الضحك|hauls|فلوجات|vlog|دقيقه لتشتري اي شي|شيرين بيوتي|نارين و سيدرا و شيرين|سيدرا بيوتي|شيرو شو|نارين و اخواتها|makeup|jiji,380019,23141,937
57,sWzjoR0ATMw,فجأت بابا حبيبي  بأكتر اكله بيحبها من ايدي,2022-11-22,UClEUcj1GGQ1zWQv5AQZXm6A,يوميات تيتا ام وفاء,Entertainment,22.30.11,none,506680,27373,389
58,jEdfjuG0Fx4,정국 Jung Kook Dreamers  FIFA World Cup Qatar 2022 Opening Ceremony,2022-11-21,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,Music,22.30.11,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|kpop|방탄|jhope|Jung Kook|Jimin|BTS V|Jin,44923077,2634547,99413
59,5AAg8cx9T8U,اخر شخص يطلع من الرمل يفوز  رعب الحشرات ,2022-11-27,UCm6dEXyAMIy0njEOW-suLww,POWR eSports,Entertainment,22.30.11,none,1000603,84900,2145
60,72oQUQfe5Zw,Scoring 1 AMAZING Goal With Every World Cup Ball 19302022,2022-11-25,UCQ-YJstgVdAiCT52TiBWDbg,ChrisMD,Entertainment,22.30.11,none,2602831,121843,1899
61,v1S5_5ajNrs,ماين كرافت 18 ماذا يوجد داخل البوابة الحمراء Pixel Craft18,2022-11-26,UC3CFqU4KlktVPPJ1Km87pRg,مصطفى GAME OVER,Gaming,22.30.11,ماين كرافت|minecraft,442542,58111,2944
62,IqDZ6iGZ_zg,تابعت كل مباريات كاس العالم ال64 من الملعب اليوم 5,2022-11-25,UCwBGFE-r7YeFFHT7JmxWPgg,Osama Marwah I اسامة مروة,People & Blogs,22.30.11,حواسي|اكبر|لعبة|غميضة|مع|اليوتيوبرز|في|ملعب|افتتاح|كاس|العالم|قطر|استاد|عائلة انصالة|انس و اصالة|انس|اصالة|نارين عماره|نارين بيوتي|شيرين عماره|شيرين بيوتي|نور ستارز|غيث مروان|احمد النشيط|اسامة مروة|اوسي مروة| اكبر لعبة غميضة مع اليوتيوبرز في ملعب افتتاح كأس العالم|يوتيوبر|اختفيت|لمدة|100|اختفيت لمدة 100 ساعة|كأس العالم|قطر ٢٠٢٢|قطر 2022|كأس العالم قطر 2022|رقم قياسي|محمد عدنان|السعودية|سالم الدوسري|الارجنتين السعودية|تونس|كاس العالم 2022,785257,61859,1910
63,Jm29kLeWqDA,Jung Kook from BTS performs Dreamers at FIFA World Cup opening ceremony,2022-11-20,UCpcTrCXblq78GZrTUTLWeBw,FIFA,Music,22.30.11,Jung cook|BTS|Kpop|kpop|fifa world cup|fifa world cup opening ceremony|qatar opening ceremony|dreamers|jung cook dreamers|jung cook at world cup opening ceremony|jung cook performs dreamers|Fahad Al Kubaisi|fahad al kubaisi dreamers,32426822,1673429,69136
64,WvI02dsgiXg,تركت اليوتيوب بسبب خطوبتي  حقيقة أم اشاعة,2022-11-23,UCT8_xgAtnJmH3hIiowwa6XQ,Rahaf Pro,People & Blogs,22.30.11,رهف|رهف برو|rahaf pro|rahaf|routine|morning|خطوبة|حفل|يوتيوب|تركت|اعتزلت,777912,48721,2101
65,RHG8fIBN7EE,اول واكبر عزومه عملتها لاهل زوجي الغالي,2022-11-20,UCf3-0eMPAwCpT92hBq5l1Bw,sodfa kitchen,People & Blogs,22.30.11,none,351796,14903,1110
66,SaexuDhvFy8,شافت ابوها فاجأة بعد غيابمين يشهد للعروسة,2022-11-21,UCLACApi-a7dewNn6EysoE4w,يوميات حمدى ووفاء,Entertainment,22.30.11,none,2136127,110267,3063
67,N3yckVp1C9g,سورة الكهف كاملة أجمل تلاوة في يوم الجمعة المباركة تريح الاعصاب وتجلب الرزق  راحة وسكينة وهدوء ,2022-11-25,UCkdyjOzo6jkrM2tvC4pnx7A,أجمل تلاوات القرآن الكريم,Entertainment,22.30.11,سورة الكهف اسلام صبحي|سورة الكهف مكتوبة|سورة الكهف المنشاوي|قراءه سورة الكهف|سورة الكهف ورش|سورة الكهف بصوت الغامدي|سورة الكهف في المنام|سورة الكهف العجمي|سورة الكهف عبد الباسط|سورة الكهف بصوت العجمي|سورة الكهف ماهر|عبد الرحمن مسعد سورة الكهف|سورة الكهف تلاوة جديدة|سورة الكهف كل جمعة|فضل سورة الكهف|دعاء ليلة الجمعة|surah al kahf|al quran surah kahf|surah kahf full|سورة الكهف روعة|سورة الكهف صوت جميل|سورة الكهف كاملة|القارئ أبوبكر الظبي|أبوبكر الظبي,343014,2854,169
